Date,price_max,price_min,price_mean,price_std,price_gap,coeff_var
2018-05-22,136.94,35.64,79.38777777777779,35.275848245569435,101.3,0.4443486041933755
2018-05-23,139.76,32.87,80.07111111111111,36.65555361894172,106.88999999999999,0.4577874980163125
2018-05-24,140.56,32.07,79.82222222222222,35.97808109730763,108.49000000000001,0.4507276306733974
2018-05-25,137.1,32.96,79.82444444444444,35.248096441904174,104.13999999999999,0.44157020681097076
2018-05-28,138.96,34.51,80.53222222222222,34.995899680454635,104.45000000000002,0.43455772999640135
2018-05-29,137.19,34.34,80.61999999999999,35.67247398204952,102.85,0.4424767301172106
2018-05-30,139.57,36.37,80.21,35.85988357482494,103.19999999999999,0.4470749728814979
2018-05-31,140.15,34.97,80.04555555555555,35.940367315565624,105.18,0.44899891150885
2018-06-01,137.3,34.81,80.6511111111111,35.888432135036375,102.49000000000001,0.44498372856381035
2018-06-04,139.36,34.32,80.99333333333334,36.112004929109105,105.04000000000002,0.44586391796578856
2018-06-05,135.54,36.03,80.62777777777778,34.75426512594453,99.50999999999999,0.43104580187900604
2018-06-06,139.11,35.59,80.99444444444445,36.01925947014705,103.52000000000001,0.44471271723893735
2018-06-07,138.78,34.71,80.05111111111111,35.78325252280892,104.07,0.4470050699626354
2018-06-08,137.73,33.14,79.86222222222221,36.044083695447775,104.58999999999999,0.45132833387922255
2018-06-11,136.77,34.76,80.94333333333333,36.1961717589029,102.01000000000002,0.4471791593983804
2018-06-12,135.8,34.38,80.28888888888889,35.88569542465509,101.42000000000002,0.4469571807665317
2018-06-13,138.85,34.91,81.31666666666666,35.95362846779168,103.94,0.4421434121884609
2018-06-14,135.1,34.78,80.77222222222223,35.60777259875215,100.32,0.4408418094625068
2018-06-15,136.67,34.91,80.49,35.04909806257501,101.75999999999999,0.43544661526369755
2018-06-18,136.45,33.11,80.84555555555556,36.00755827292067,103.33999999999999,0.445386985412908
2018-06-19,135.0,33.26,79.59555555555556,35.987319333034215,101.74000000000001,0.45212724607363325
2018-06-20,139.32,34.38,81.39666666666666,36.18330727006584,104.94,0.44453057787050054
2018-06-21,138.4,33.13,80.8488888888889,35.98601861989058,105.27000000000001,0.44510220380822274
2018-06-22,136.15,32.32,80.07444444444444,35.27496566657122,103.83000000000001,0.4405271358584942
2018-06-25,137.11,32.95,79.50555555555556,36.04407548790478,104.16000000000001,0.453352916485421
2018-06-26,138.46,36.47,80.93,36.298720707484996,101.99000000000001,0.44851996425905094
2018-06-27,136.97,35.86,80.68777777777778,35.74742465471386,101.11,0.4430339468905173
2018-06-28,136.98,32.69,80.52,36.284500134354886,104.28999999999999,0.4506271750416653
2018-06-29,135.13,34.39,80.07444444444444,35.39385473182848,100.74,0.442011867548887
2018-07-02,136.58,34.47,83.89222222222222,38.186518163410035,102.11000000000001,0.45518544093703606
2018-07-03,136.28,34.71,83.79777777777777,38.124713040814406,101.57,0.45496090769753866
2018-07-04,134.9,32.22,83.77555555555556,38.48590102593127,102.68,0.45939296696647314
2018-07-05,137.17,34.35,83.23555555555555,37.931926233422125,102.82,0.45571782371422354
2018-07-06,135.38,34.3,84.20333333333332,37.72693368139001,101.08,0.4480456080288589
2018-07-09,138.3,32.13,83.14,38.9089048291005,106.17000000000002,0.4679926007830226
2018-07-10,136.64,32.56,83.53333333333335,39.06122085905662,104.07999999999998,0.46761238059525073
2018-07-11,138.85,35.61,83.88666666666667,38.540806945366356,103.24,0.45943900832909107
2018-07-12,137.39,35.61,83.93444444444444,38.260528652617666,101.77999999999999,0.45583823072710056
2018-07-13,136.47,36.3,84.19777777777777,37.90854216986515,100.17,0.4502320984042682
2018-07-16,138.6,36.24,83.30111111111111,38.63764855825353,102.35999999999999,0.46383113073626037
2018-07-17,134.29,32.74,82.68333333333334,38.14504489445516,101.54999999999998,0.4613389827992964
2018-07-18,134.98,32.23,83.34333333333333,37.603589256878124,102.75,0.4511889284111281
2018-07-19,138.14,32.96,84.15666666666667,38.42445868193851,105.17999999999998,0.4565824693857311
2018-07-20,136.35,36.96,84.22222222222223,37.613216353357025,99.38999999999999,0.44659491712429183
2018-07-23,135.13,34.71,83.53222222222222,36.90350958167047,100.41999999999999,0.4417877149669911
2018-07-24,134.11,33.22,83.03,37.597673132788415,100.89000000000001,0.45282034364432633
2018-07-25,136.21,35.68,83.9388888888889,37.88678280233241,100.53,0.45136150006087983
2018-07-26,138.99,35.3,84.76,38.26867713940476,103.69000000000001,0.45149453916239685
2018-07-27,137.91,33.62,83.85111111111111,37.870535527123344,104.28999999999999,0.4516402349986883
2018-07-30,138.94,32.48,83.52,39.07693629239631,106.46000000000001,0.4678751950717949
2018-07-31,138.0,36.92,84.69666666666666,38.10629311544223,101.08,0.44991490946643586
2018-08-01,139.83,36.33,85.1511111111111,37.84852257501092,103.50000000000001,0.44448653788702214
2018-08-02,140.17,38.38,85.95333333333333,38.11139691745765,101.78999999999999,0.44339638079722693
2018-08-03,139.14,34.91,84.74333333333333,38.230029100172025,104.22999999999999,0.45112727569726657
2018-08-06,140.26,36.11,84.91777777777777,38.455453052128306,104.14999999999999,0.4528551506936838
2018-08-07,138.27,35.28,84.45444444444445,37.84269219780455,102.99000000000001,0.44808408185904425
2018-08-08,138.71,36.82,84.6988888888889,37.769769142941705,101.89000000000001,0.44592992468283105
2018-08-09,141.0,35.11,84.44,38.53434539472547,105.89,0.45635179292663985
2018-08-10,137.62,35.16,84.50555555555555,38.20476904494749,102.46000000000001,0.4520977206028893
2018-08-13,139.13,37.67,85.29666666666667,37.577851854516645,101.46,0.44055475229024166
2018-08-14,138.23,37.1,84.90222222222222,36.9171084247459,101.13,0.4348191067145384
2018-08-15,140.41,37.78,86.07333333333332,37.47066652729839,102.63,0.4353342095186089
2018-08-16,141.81,38.05,85.86777777777779,38.2418951471347,103.76,0.44535792280665654
2018-08-17,138.41,34.28,84.36333333333333,38.39520152310702,104.13,0.45511717005539953
2018-08-20,139.72,37.14,85.54555555555555,37.89545194054001,102.58,0.4429856313917992
2018-08-21,138.77,34.74,84.61888888888889,37.22427146514907,104.03,0.439904989937027
2018-08-22,137.63,37.64,84.65777777777777,37.58633354617665,99.99,0.4439796854205033
2018-08-23,137.06,38.88,84.88555555555556,36.99064074570455,98.18,0.4357707327661308
2018-08-24,139.67,36.23,85.54333333333334,37.900606855299834,103.44,0.443057400015195
2018-08-27,139.67,34.06,85.12444444444445,38.204439896140045,105.60999999999999,0.44880692197731475
2018-08-28,139.88,35.21,84.58888888888889,38.18185840305721,104.66999999999999,0.45138148644097587
2018-08-29,137.59,37.61,85.78444444444443,37.496600882983756,99.98,0.43710256708915607
2018-08-30,138.05,34.85,84.80888888888889,37.38929975422262,103.20000000000002,0.44086534140551775
2018-08-31,141.43,36.48,85.30888888888889,38.799672822217346,104.95000000000002,0.45481395113177747
2018-09-03,153.3,37.86,88.41444444444444,41.016482391567635,115.44000000000001,0.4639115548290359
2018-09-04,155.32,36.86,88.19888888888889,41.54563167303045,118.46,0.47104484190689483
2018-09-05,151.32,36.64,88.24333333333333,40.98276070495983,114.67999999999999,0.4644289733497507
2018-09-06,152.27,35.38,88.57,41.4878391821025,116.89000000000001,0.468418642679265
2018-09-07,152.68,37.17,88.13666666666667,41.663974246343805,115.51,0.4727201041527605
2018-09-10,151.54,37.51,87.9,40.41982186996869,114.03,0.4598387015923628
2018-09-11,155.49,39.93,88.69333333333333,41.001671612264786,115.56,0.46228583447382127
2018-09-12,155.31,39.84,89.1,41.291991354256574,115.47,0.46343424640018605
2018-09-13,155.25,39.54,89.32666666666667,41.05810516816381,115.71000000000001,0.45963995635678573
2018-09-14,151.02,36.48,88.64333333333335,40.5232744851647,114.54000000000002,0.45714971404314697
2018-09-17,155.92,39.55,88.68222222222222,42.21885709543123,116.36999999999999,0.47606900275500674
2018-09-18,153.59,35.44,88.47888888888889,41.61843835502614,118.15,0.4703770456169523
2018-09-19,151.15,38.46,88.13555555555556,40.54540452107708,112.69,0.46003459404666264
2018-09-20,154.89,35.89,88.89,41.342134378863406,118.99999999999999,0.4650931980972371
2018-09-21,153.37,37.26,88.06222222222223,41.80098616593208,116.11000000000001,0.4746755772350216
2018-09-24,155.08,39.12,88.83444444444444,40.33629882348872,115.96000000000001,0.4540614744173287
2018-09-25,153.48,37.12,88.74444444444445,40.905725488955426,116.35999999999999,0.4609384367104029
2018-09-26,152.44,38.74,88.45777777777778,41.070622036249276,113.69999999999999,0.46429633513320034
2018-09-27,152.74,38.32,87.89222222222222,41.35786405805363,114.42000000000002,0.47055203534945916
2018-09-28,154.75,39.02,87.89666666666666,41.59319836223225,115.72999999999999,0.47320563952632544
2018-10-01,150.17,39.09,88.28888888888889,39.86057056931212,111.07999999999998,0.45147890148981756
2018-10-02,150.7,38.47,88.80555555555556,39.361380536990545,112.22999999999999,0.44323106016004366
2018-10-03,149.07,38.1,87.83888888888889,39.12849040163844,110.97,0.44545748354278153
2018-10-04,150.41,41.54,88.67222222222222,39.08086065383469,108.87,0.4407339714109545
2018-10-05,149.37,41.9,88.52444444444444,39.1987111111804,107.47,0.44280098403532436
2018-10-08,148.43,39.15,88.39111111111112,39.6011077636865,109.28,0.4480213820811274
2018-10-09,151.48,39.85,88.0511111111111,40.02828326460068,111.63,0.4546028182891328
2018-10-10,149.85,37.01,88.32888888888888,40.02491487949863,112.84,0.45313504316630737
2018-10-11,148.02,41.75,88.4588888888889,39.10578296251222,106.27000000000001,0.44207861362165723
2018-10-12,151.19,40.51,88.99333333333334,40.17186297646651,110.68,0.45140305988987756
2018-10-15,149.08,40.36,88.85444444444445,39.273155307127766,108.72000000000001,0.44199426998480645
2018-10-16,152.31,41.93,89.11777777777777,39.831679219491164,110.38,0.44695548085607123
2018-10-17,149.7,39.21,87.97888888888889,39.69611361469925,110.48999999999998,0.45120044269748205
2018-10-18,150.63,38.53,88.32555555555557,39.48305146233986,112.1,0.44701730109702575
2018-10-19,150.76,41.23,87.76111111111112,39.752535593482726,109.53,0.45296299340551305
2018-10-22,148.37,37.71,87.71666666666667,39.72930436088706,110.66,0.45292765754383885
2018-10-23,149.21,39.22,88.69222222222223,40.1826270849038,109.99000000000001,0.45305694319198
2018-10-24,150.01,38.64,88.05444444444444,40.336664807316154,111.36999999999999,0.4580877780992131
2018-10-25,151.77,41.04,89.47444444444444,39.96873719268321,110.73000000000002,0.446705620144981
2018-10-26,151.29,40.75,88.01666666666667,39.64105416105883,110.53999999999999,0.4503812250830392
2018-10-29,152.45,41.51,88.84444444444445,39.792960153496715,110.94,0.4478947491013887
2018-10-30,151.88,39.1,88.38777777777779,39.955927838612936,112.78,0.4520526349137216
2018-10-31,150.43,39.8,88.61333333333333,39.76289822183489,110.63000000000001,0.4487236483053892
2018-11-01,143.51,41.17,88.29333333333334,37.19072061684204,102.33999999999999,0.4212177659714819
2018-11-02,145.54,39.91,88.41333333333334,37.94525233807255,105.63,0.42918020288877107
2018-11-05,142.61,41.96,88.22777777777779,36.74552822377772,100.65,0.4164847982041426
2018-11-06,141.24,39.9,87.7688888888889,37.7124467001428,101.34,0.4296789805313008
2018-11-07,141.06,43.27,88.45222222222223,36.1561747070185,97.78999999999999,0.408765023632553
2018-11-08,142.24,41.67,87.64888888888889,36.98024994657434,100.57000000000001,0.42191350529786653
2018-11-09,142.23,43.44,88.73222222222222,37.157490085370995,98.78999999999999,0.4187598276566686
2018-11-12,143.81,39.48,87.30111111111111,37.309622232221955,104.33000000000001,0.42736709484415064
2018-11-13,144.48,40.56,88.19444444444444,37.40933777518358,103.91999999999999,0.42416886926192404
2018-11-14,145.95,39.2,88.46444444444445,37.29835187749959,106.74999999999999,0.4216196926542946
2018-11-15,144.04,43.74,88.43222222222222,36.3654983390087,100.29999999999998,0.4112245222971495
2018-11-16,141.28,43.66,88.98555555555555,36.93909585761105,97.62,0.41511339258368957
2018-11-19,143.07,43.73,88.46,36.22259274265165,99.34,0.40947990891534763
2018-11-20,141.41,43.06,88.47555555555556,36.115096258736145,98.35,0.40819293003544643
2018-11-21,141.83,43.95,87.71777777777778,37.22022963986714,97.88000000000001,0.4243179727393462
2018-11-22,144.53,41.52,88.56555555555556,36.981436258990506,103.00999999999999,0.4175600325319782
2018-11-23,144.49,40.38,88.16333333333334,37.348689401369896,104.11000000000001,0.42363064087152513
2018-11-26,143.81,42.82,89.36666666666666,36.662261591451234,100.99000000000001,0.4102453740184771
2018-11-27,143.95,40.03,88.54333333333334,37.76760582827564,103.91999999999999,0.426543754413383
2018-11-28,145.44,41.13,88.5311111111111,38.15415391685565,104.31,0.4309688813119065
2018-11-29,142.95,43.62,88.06777777777778,37.08897133171052,99.32999999999998,0.4211412194968454
2018-11-30,143.14,41.53,88.42444444444443,36.32867431902488,101.60999999999999,0.41084424728107355
2018-12-03,152.9,42.31,91.83999999999999,39.82656180239515,110.59,0.4336515875696336
2018-12-04,154.57,40.3,92.15777777777777,39.76849216961141,114.27,0.43152616228991675
2018-12-05,151.16,44.46,92.3488888888889,39.32314472560798,106.69999999999999,0.4258106967905188
2018-12-06,152.65,42.14,92.29222222222222,39.92775594050389,110.51,0.43262319379812314
2018-12-07,154.64,40.41,92.65444444444444,40.740509971989525,114.22999999999999,0.43970378556872697
2018-12-10,153.8,41.65,92.36444444444444,39.78123933184809,112.15,0.4306986261989135
2018-12-11,150.33,40.25,91.99777777777778,39.538943074448056,110.08000000000001,0.42978150157012546
2018-12-12,153.15,40.75,91.69888888888889,40.44400123765095,112.4,0.4410522496805469
2018-12-13,151.54,40.39,91.19444444444444,39.87171620055723,111.14999999999999,0.43721650417912283
2018-12-14,151.37,44.46,91.48555555555555,39.60075634098139,106.91,0.4328634843009006
2018-12-17,152.64,44.18,92.73555555555555,39.372674252300634,108.45999999999998,0.4245693468533054
2018-12-18,152.95,40.75,92.02111111111111,40.10449427571816,112.19999999999999,0.4358184094005765
2018-12-19,153.21,42.14,91.60333333333332,39.98225575177068,111.07000000000001,0.43647162496019815
2018-12-20,150.96,40.86,90.34,39.962970047282525,110.10000000000001,0.4423618557370215
2018-12-21,151.41,42.49,91.39222222222222,39.54221344897684,108.91999999999999,0.4326649739715166
2018-12-24,153.75,40.26,91.53333333333333,40.45255523449663,113.49000000000001,0.4419434293644934
2018-12-25,151.95,44.31,91.96555555555555,39.14387631262108,107.63999999999999,0.42563627301718004
2018-12-26,151.77,44.58,91.87888888888888,39.62389066095241,107.19000000000001,0.4312621880840379
2018-12-27,150.65,41.29,91.37777777777778,39.24310187083132,109.36000000000001,0.42946001560977853
2018-12-28,153.13,41.81,91.27555555555556,40.138413680385746,111.32,0.43974986989758935
2018-12-31,154.22,44.6,91.75555555555555,40.1455782468976,109.62,0.4375274936087169
2019-01-02,160.1,43.2,93.11444444444444,41.18139935429317,116.89999999999999,0.44226649903778925
2019-01-03,162.6,44.6,93.13666666666667,42.190502189473875,118.0,0.4529956213751176
2019-01-04,158.33,43.53,93.84333333333333,40.579971660906814,114.80000000000001,0.43242253039718836
2019-01-07,161.94,42.34,93.8288888888889,41.66067043520916,119.6,0.44400686109097226
2019-01-08,159.16,45.66,93.17555555555555,40.53162194852036,113.5,0.4350027397942752
2019-01-09,160.99,43.25,93.92666666666666,41.59478122312942,117.74000000000001,0.442843153060502
2019-01-10,159.37,44.9,93.74,40.716272852509476,114.47,0.43435324143918796
2019-01-11,161.09,42.51,93.81888888888889,41.422922230464515,118.58000000000001,0.44152006830439333
2019-01-14,159.83,45.08,93.68666666666667,41.32628037943894,114.75000000000001,0.441111652808357
2019-01-15,158.37,41.99,93.12,40.17492190409336,116.38,0.43143172147866576
2019-01-16,160.28,43.68,94.27777777777777,40.89490945636688,116.6,0.433770400833591
2019-01-17,158.16,41.08,93.5311111111111,41.21466712362373,117.08,0.4406519567020048
2019-01-18,159.78,41.87,92.49777777777778,41.434139841976254,117.91,0.44794740843958564
2019-01-21,160.45,41.54,93.42333333333333,40.713898732496745,118.91,0.4358001077442831
2019-01-22,162.4,43.57,93.39666666666668,41.94386665532876,118.83000000000001,0.4490938290659419
2019-01-23,160.5,43.02,93.16111111111111,42.09619354657985,117.47999999999999,0.45186444262534275
2019-01-24,159.28,45.41,93.70666666666666,40.82700025718274,113.87,0.4356893880604305
2019-01-25,159.98,44.18,94.08,40.9307079098322,115.79999999999998,0.4350627966606314
2019-01-29,158.57,45.84,93.41111111111111,40.317070963936736,112.72999999999999,0.43160894335129135
2019-01-30,162.45,44.09,94.34555555555556,41.89972706089836,118.35999999999999,0.44410917731281596
2019-01-31,160.91,41.78,93.74222222222221,41.696784281817756,119.13,0.444802601147781
2019-02-01,161.59,42.26,94.36888888888889,42.404416174628686,119.33000000000001,0.4493474138977749
2019-02-09,162.1,41.2,94.24,42.547605102990225,120.89999999999999,0.45148137842731567
2019-02-11,161.77,43.48,94.16222222222223,42.23658508265607,118.29000000000002,0.4485512776342301
2019-02-12,163.46,41.03,94.96,43.12314662684067,122.43,0.4541190672582211
2019-02-13,159.29,44.0,93.95555555555556,42.01127411514412,115.28999999999999,0.44713986167963227
2019-02-14,161.06,44.69,94.71333333333332,42.21775219028129,116.37,0.4457424388359396
2019-02-15,160.83,41.33,94.7988888888889,42.280983149769725,119.50000000000001,0.44600715942278685
2019-02-18,160.24,40.11,93.97888888888889,42.554384452264266,120.13000000000001,0.45280791202560666
2019-02-19,163.32,43.66,94.67222222222222,42.53014101133976,119.66,0.4492356893398954
2019-02-20,163.37,40.56,94.24000000000001,42.562283185938234,122.81,0.4516371305808386
2019-02-21,161.44,40.44,94.77222222222223,42.464281101231954,121.0,0.4480667447225366
2019-02-22,161.63,43.27,94.44555555555556,41.906102214090225,118.35999999999999,0.4437064504262444
2019-02-25,159.41,40.0,94.41333333333334,42.49441875117249,119.41,0.45008916909164476
2019-02-26,162.22,40.29,94.03666666666668,43.491988917500656,121.93,0.46250032523661677
2019-02-27,161.1,41.85,93.98333333333332,42.753036441871586,119.25,0.4549001926781868
2019-02-28,161.69,40.47,94.24777777777778,42.793787451503334,121.22,0.4540561959180057
2019-03-01,207.78,44.8,101.99222222222222,52.15429627024455,162.98000000000002,0.5113556223592223
2019-03-04,205.27,42.46,100.99,52.12463117375509,162.81,0.5161365597955747
2019-03-05,206.34,44.39,101.8111111111111,52.02756635775991,161.95,0.5110205142637119
2019-03-06,207.64,46.47,101.87444444444445,52.10412390375428,161.17,0.5114543120985401
2019-03-07,208.03,46.43,102.01777777777778,52.10690975719481,161.6,0.5107630345634239
2019-03-08,207.98,45.21,102.88555555555556,51.69657873377867,162.76999999999998,0.502466827871322
2019-03-11,208.63,44.49,101.70777777777778,52.59229429721093,164.14,0.5170921580070336
2019-03-12,206.66,46.19,101.29333333333334,51.91329381767257,160.47,0.5125045460478402
2019-03-13,207.49,44.22,101.61999999999999,51.67689328897394,163.27,0.5085307349830146
2019-03-14,209.67,45.45,102.43666666666667,52.55447507111074,164.21999999999997,0.5130435886021679
2019-03-15,205.58,42.65,101.86333333333333,52.253616382026614,162.93,0.5129776797214564
2019-03-18,206.7,43.68,101.14111111111112,51.988251904743926,163.01999999999998,0.5140170137900791
2019-03-19,206.2,43.59,100.99777777777778,51.65047066043488,162.60999999999999,0.511402050588477
2019-03-20,205.15,45.97,101.48111111111112,51.09105803475899,159.18,0.503453869152257
2019-03-21,205.0,46.6,102.73111111111112,51.47202066279418,158.4,0.5010363472767608
2019-03-22,208.81,46.09,101.44222222222221,52.90400145021589,162.72,0.5215185579661581
2019-03-25,208.24,45.15,102.7811111111111,52.1120958714108,163.09,0.507020164581362
2019-03-26,206.33,45.58,102.05000000000001,51.751671470591184,160.75,0.5071207395452345
2019-03-27,205.39,43.31,102.06222222222222,51.59933957372365,162.07999999999998,0.5055674710019082
2019-03-28,209.25,43.43,101.68111111111111,52.90070142362113,165.82,0.5202608512589361
2019-03-29,205.23,44.29,102.18333333333334,51.243048552950086,160.94,0.5014814733611165
2019-04-01,215.23,46.93,105.47555555555556,54.01615339671806,168.29999999999998,0.5121201126858909
2019-04-02,214.17,44.73,105.34555555555556,54.47634099109243,169.44,0.5171204490194511
2019-04-03,217.98,47.02,105.70111111111112,54.65102776811348,170.95999999999998,0.5170336167106635
2019-04-04,214.24,46.77,105.58777777777777,53.51306213855122,167.47,0.5068111410695272
2019-04-05,217.51,45.63,105.49,54.74293470394148,171.88,0.5189395649250307
2019-04-08,213.11,47.3,105.68222222222222,53.38816834697033,165.81,0.5051764357746841
2019-04-09,213.29,47.77,105.45222222222223,53.83380624147287,165.51999999999998,0.510504236961716
2019-04-10,214.32,47.52,105.47,53.276274738386135,166.79999999999998,0.505132025584395
2019-04-11,216.79,46.02,105.56555555555556,54.58516742465647,170.76999999999998,0.5170736528348979
2019-04-12,215.92,45.81,105.04666666666667,54.873956026515884,170.10999999999999,0.5223769374866651
2019-04-16,217.53,47.02,105.67666666666668,54.086425283984155,170.51,0.5118104780366288
2019-04-17,214.69,44.84,105.17888888888889,54.19900470590868,169.85,0.5153030734443732
2019-04-18,214.78,45.4,105.00333333333333,54.45545932227549,169.38,0.5186069584039442
2019-04-19,215.93,47.78,106.02333333333334,54.36704424557215,168.15,0.5127837668963324
2019-04-22,216.48,44.9,105.35,54.842931632070865,171.57999999999998,0.5205783733466622
2019-04-23,216.67,48.94,106.15333333333334,53.95173213160074,167.73,0.5082434101450801
2019-04-24,215.21,47.2,105.41666666666667,54.11411091388272,168.01,0.5133354394992827
2019-04-25,213.89,45.8,105.38111111111111,53.192572659264286,168.08999999999997,0.5047638243553858
2019-04-26,216.12,47.9,105.20444444444445,54.078921751249595,168.22,0.5140364747594592
2019-05-02,222.72,49.47,109.3411111111111,55.95626382373211,173.25,0.5117586903508785
2019-05-03,221.8,51.56,109.07444444444445,55.77173076727832,170.24,0.5113180365148216
2019-05-06,220.97,50.54,108.95555555555556,55.52698828297622,170.43,0.5096297109390026
2019-05-07,220.6,49.35,109.21444444444445,55.12508551265728,171.25,0.5047417106140981
2019-05-08,223.0,48.05,108.96777777777778,56.07404653174625,174.95,0.5145929161380186
2019-05-09,224.25,51.15,109.83888888888889,56.02657102760358,173.1,0.5100795500970434
2019-05-10,224.51,49.15,109.57444444444444,56.926522401932985,175.35999999999999,0.5195237145901791
2019-05-13,220.4,49.27,109.32,55.65906552395575,171.13,0.5091389089275133
2019-05-14,223.27,51.06,109.9088888888889,55.481517518098855,172.21,0.504795545464819
2019-05-15,221.74,51.05,109.81333333333333,55.824110830357164,170.69,0.5083545789554137
2019-05-16,224.15,47.27,109.36333333333334,56.3094463655966,176.88,0.5148841448894809
2019-05-17,223.58,49.35,109.70111111111112,55.71744238666301,174.23000000000002,0.5079022611742685
2019-05-20,224.0,51.61,110.30666666666667,55.96622954961322,172.39,0.5073694205513104
2019-05-21,222.25,51.64,109.67888888888889,56.1493012967313,170.61,0.5119426524608014
2019-05-22,221.83,50.78,109.36777777777777,55.36430501184355,171.05,0.506221358217017
2019-05-23,222.72,47.41,108.17333333333333,56.685242788577696,175.31,0.5240223356518338
2019-05-24,220.74,47.28,108.9211111111111,55.376520395480895,173.46,0.5084094334934847
2019-05-27,223.46,48.26,109.65333333333334,56.23451253456367,175.20000000000002,0.5128390612952669
2019-05-28,220.2,49.62,109.28888888888889,54.798407240640785,170.57999999999998,0.5014087689769897
2019-05-29,220.13,49.07,108.84777777777778,55.156752936013596,171.06,0.5067329261293778
2019-05-30,220.55,50.99,108.8088888888889,55.264469925179874,169.56,0.5079040002109906
2019-05-31,222.31,48.77,108.81777777777776,55.570959992107795,173.54,0.5106790556373246
2019-06-03,222.54,53.51,112.07555555555557,55.936371689427425,169.03,0.49909519887858067
2019-06-04,220.35,52.84,111.68777777777778,55.19162635259487,167.51,0.49415994704817373
2019-06-05,223.42,55.52,111.95222222222222,55.80109290546596,167.89999999999998,0.4984366705531066
2019-06-06,222.5,51.95,111.19999999999999,56.4815416751349,170.55,0.5079275330497743
2019-06-07,220.68,53.6,112.13444444444445,55.13808033272266,167.08,0.49171403671634634
2019-06-10,220.78,51.58,112.1888888888889,56.0559085744858,169.2,0.49965650903275444
2019-06-11,224.86,51.46,111.77555555555556,56.698727302980785,173.4,0.5072551598707997
2019-06-12,220.47,53.92,111.74555555555555,55.58814332011619,166.55,0.4974528341977764
2019-06-13,224.2,54.47,112.80777777777777,55.4932531434628,169.73,0.491927544683843
2019-06-14,224.14,52.74,112.55555555555554,56.62714303033288,171.39999999999998,0.5031039361036486
2019-06-17,222.01,55.01,112.41333333333334,55.36567889947706,167.0,0.49251878987792425
2019-06-18,221.42,51.55,110.64666666666666,55.79640423002184,169.87,0.5042755097007457
2019-06-19,224.69,53.17,112.53333333333333,56.560002652050855,171.51999999999998,0.5026066586378927
2019-06-20,224.91,55.08,112.15777777777777,56.589276099314475,169.82999999999998,0.5045506180715958
2019-06-21,220.7,53.57,111.49333333333334,55.3780254252533,167.13,0.4966936028335323
2019-06-24,220.36,51.86,111.89111111111112,55.74797136319053,168.5,0.498234138615633
2019-06-25,221.24,53.76,112.13888888888889,55.309400070070474,167.48000000000002,0.49322229440736615
2019-06-26,222.36,54.49,112.29444444444445,55.53539549492537,167.87,0.49455158507329766
2019-06-27,220.42,55.29,111.80000000000001,55.66661903690577,165.13,0.49791251374692097
2019-06-28,220.73,55.76,111.96111111111111,55.84431404459285,164.97,0.4987831354154078
2019-07-01,221.98,52.9,117.92999999999999,61.47355407002265,169.07999999999998,0.5212715515138019
2019-07-02,220.71,50.86,117.70666666666668,61.985281115761666,169.85000000000002,0.5266080747261129
2019-07-03,223.61,52.02,117.66444444444444,61.92477575880092,171.59,0.5262828210440313
2019-07-04,219.24,53.67,117.74666666666667,61.212008625759054,165.57,0.519861923557007
2019-07-05,222.16,50.87,117.24222222222222,61.65031787788643,171.29,0.5258371660768569
2019-07-08,223.4,53.9,117.5188888888889,61.905422711674554,169.5,0.526769979677093
2019-07-09,220.7,50.48,117.41444444444444,61.53036325894539,170.22,0.5240442396170342
2019-07-10,220.2,52.21,117.04111111111112,60.97956613580579,167.98999999999998,0.5210098020849768
2019-07-11,220.27,50.54,117.49444444444445,61.71558699208635,169.73000000000002,0.5252638734018413
2019-07-12,221.19,54.83,117.86,60.85262319736102,166.36,0.5163127710619465
2019-07-15,222.16,54.97,117.89777777777778,61.66203101945673,167.19,0.52301266556255
2019-07-16,222.07,51.21,118.04777777777778,61.564450127037155,170.85999999999999,0.521521466019723
2019-07-17,221.13,54.85,118.67999999999999,61.26989799240733,166.28,0.5162613582103752
2019-07-18,219.88,50.59,117.78,61.659835590114895,169.29,0.5235170282740269
2019-07-19,222.76,50.88,117.86333333333333,61.580263883812655,171.88,0.5224717657497043
2019-07-22,219.05,51.58,117.8777777777778,60.792608057595665,167.47000000000003,0.5157257729459525
2019-07-23,220.75,51.79,117.29000000000002,61.12356562734214,168.96,0.5211319432802637
2019-07-24,221.51,52.27,118.38444444444445,60.994681963084105,169.23999999999998,0.51522547788538
2019-07-25,222.85,51.66,117.40666666666668,61.59872989762046,171.19,0.5246612619750762
2019-07-26,222.6,54.43,118.40222222222224,61.603350513137215,168.17,0.5202888033428754
2019-07-29,223.02,54.15,118.20333333333332,61.25564096473075,168.87,0.5182226189170984
2019-07-30,220.57,52.78,117.92555555555555,60.94264498508229,167.79,0.5167891276659857
2019-07-31,219.84,53.36,117.85444444444445,61.00376425088683,166.48000000000002,0.5176195478961633
2019-08-01,221.93,55.56,118.89,60.21272955115056,166.37,0.5064574779304446
2019-08-02,221.74,54.41,118.92222222222222,60.26506674222178,167.33,0.5067603482014351
2019-08-05,223.26,53.7,118.79333333333335,60.999631146425784,169.56,0.5134937242249209
2019-08-06,222.01,53.48,117.97222222222223,60.74465404004244,168.53,0.5149064152205152
2019-08-07,222.61,56.76,119.62666666666668,59.82759689307268,165.85000000000002,0.5001192339478879
